Id,Source,Target,Weight,Type
17538,1443,894,1,Undirected
17539,1548,1645,1,Undirected
17540,1548,733,1,Undirected
17541,1548,834,1,Undirected
17542,1645,733,1,Undirected
17543,1645,834,1,Undirected
17544,733,834,1,Undirected
17545,1877,709,2,Undirected
17546,1877,264,1,Undirected
17547,709,264,1,Undirected
17548,452,1388,1,Undirected
17549,452,1304,1,Undirected
17550,1388,1304,1,Undirected
17551,1859,447,1,Undirected
17552,1859,1721,1,Undirected
17553,447,1721,1,Undirected
17554,1441,815,1,Undirected
17555,1441,916,1,Undirected
17556,815,916,1,Undirected
17557,906,1265,2,Undirected
17558,906,1504,1,Undirected
17559,1265,1504,1,Undirected
17560,1265,1191,1,Undirected
17561,1504,1191,1,Undirected
17562,440,603,1,Undirected
17563,1047,522,1,Undirected
17564,1161,1822,1,Undirected
17565,1161,1672,1,Undirected
17566,1161,1728,1,Undirected
17567,1161,75,1,Undirected
17568,1161,940,1,Undirected
17569,1822,1672,1,Undirected
17570,1822,1728,1,Undirected
17571,1822,75,1,Undirected
17572,1822,940,1,Undirected
17573,1672,1728,1,Undirected
17574,1672,75,1,Undirected
17575,1672,940,1,Undirected
17576,1728,75,1,Undirected
17577,1728,940,1,Undirected
17578,75,940,1,Undirected
17579,1297,1068,1,Undirected
17580,1297,1520,1,Undirected
17581,1297,1046,1,Undirected
17582,1297,1523,1,Undirected
17583,1297,1632,1,Undirected
17584,1297,1538,1,Undirected
17585,1297,150,1,Undirected
17586,1068,1520,1,Undirected
17587,1068,1046,1,Undirected
17588,1068,1523,1,Undirected
17589,1068,1632,1,Undirected
17590,1068,1538,1,Undirected
17591,1068,150,1,Undirected
17592,1520,1046,1,Undirected
17593,1520,1523,1,Undirected
17594,1520,1632,1,Undirected
17595,1520,1538,1,Undirected
17596,1520,150,1,Undirected
17597,1046,1523,1,Undirected
17598,1046,1632,1,Undirected
17599,1046,1538,1,Undirected
17600,1046,150,1,Undirected
17601,1523,1632,1,Undirected
17602,1523,1538,1,Undirected
17603,1523,150,1,Undirected
17604,1632,1538,1,Undirected
17605,1632,150,1,Undirected
17606,1538,150,1,Undirected
17607,108,798,1,Undirected
17608,108,1024,1,Undirected
17609,108,1409,1,Undirected
17610,798,1024,1,Undirected
17611,798,1409,1,Undirected
17612,798,1171,1,Undirected
17613,1024,1409,1,Undirected
17614,1024,1171,1,Undirected
17615,1409,1171,1,Undirected
17616,718,1182,1,Undirected
17617,718,171,1,Undirected
17618,718,766,1,Undirected
17619,1182,171,1,Undirected
17620,1182,766,1,Undirected
17621,644,1868,1,Undirected
17622,644,890,1,Undirected
17623,644,111,1,Undirected
17624,644,1351,1,Undirected
17625,644,639,1,Undirected
17626,644,221,1,Undirected
17627,644,41,1,Undirected
17628,1868,890,1,Undirected
17629,1868,19,1,Undirected
17630,1868,111,1,Undirected
17631,1868,1351,1,Undirected
17632,1868,639,1,Undirected
17633,1868,221,1,Undirected
17634,1868,41,1,Undirected
17635,890,111,1,Undirected
17636,890,1351,1,Undirected
17637,890,639,1,Undirected
17638,890,221,1,Undirected
17639,890,41,1,Undirected
17640,19,111,1,Undirected
17641,19,1351,1,Undirected
17642,19,639,1,Undirected
17643,19,221,1,Undirected
17644,19,41,1,Undirected
17645,111,1351,1,Undirected
17646,111,639,1,Undirected
17647,111,221,1,Undirected
17648,111,41,1,Undirected
17649,1351,639,1,Undirected
17650,1351,221,1,Undirected
17651,1351,41,1,Undirected
17652,639,221,1,Undirected
17653,639,41,1,Undirected
17654,221,41,1,Undirected
17655,799,828,1,Undirected
17656,1092,19,1,Undirected
17657,1092,1634,1,Undirected
17658,19,1634,1,Undirected
17659,773,395,1,Undirected
17660,773,396,1,Undirected
17661,773,17,1,Undirected
17662,395,17,1,Undirected
17663,396,17,1,Undirected
17664,1628,1343,1,Undirected
17665,1628,238,1,Undirected
17666,1343,238,1,Undirected
17667,972,1738,1,Undirected
17668,972,1603,1,Undirected
17669,972,1312,1,Undirected
17670,972,912,1,Undirected
17671,972,156,1,Undirected
17672,972,695,1,Undirected
17673,972,518,1,Undirected
17674,1738,1352,1,Undirected
17675,1738,1603,1,Undirected
17676,1738,1312,1,Undirected
17677,1738,912,1,Undirected
17678,1738,156,1,Undirected
17679,1738,695,1,Undirected
17680,1738,518,1,Undirected
17681,1352,1603,1,Undirected
17682,1352,1312,1,Undirected
17683,1352,912,1,Undirected
17684,1352,156,1,Undirected
17685,1352,695,1,Undirected
17686,1352,518,1,Undirected
17687,1603,1312,1,Undirected
17688,1603,912,1,Undirected
17689,1603,156,1,Undirected
17690,1603,695,1,Undirected
17691,1603,518,1,Undirected
17692,1312,912,1,Undirected
17693,1312,156,1,Undirected
17694,1312,695,1,Undirected
17695,1312,518,1,Undirected
17696,912,156,1,Undirected
17697,912,695,1,Undirected
17698,912,518,1,Undirected
17699,156,695,1,Undirected
17700,156,518,1,Undirected
17701,695,518,1,Undirected
17702,1016,953,1,Undirected
17703,1016,1030,1,Undirected
17704,1016,638,1,Undirected
17705,1016,80,1,Undirected
17706,1016,1133,1,Undirected
17707,1016,446,1,Undirected
17708,953,1030,1,Undirected
17709,953,638,1,Undirected
17710,953,80,1,Undirected
17711,953,1133,1,Undirected
17712,953,446,1,Undirected
17713,1030,638,1,Undirected
17714,1030,1133,1,Undirected
17715,638,80,1,Undirected
17716,638,1133,1,Undirected
17717,638,446,1,Undirected
17718,80,446,1,Undirected
17719,1133,446,1,Undirected
17720,1826,739,1,Undirected
17721,875,303,1,Undirected
17722,1778,1690,1,Undirected
17723,1778,910,1,Undirected
17724,1690,910,2,Undirected
17725,1111,1001,1,Undirected
17726,1111,1207,1,Undirected
17727,1001,1207,1,Undirected
17728,1237,754,1,Undirected
17729,690,1143,1,Undirected
17730,243,1235,1,Undirected
17731,243,168,1,Undirected
17732,246,1235,1,Undirected
17733,246,168,1,Undirected
17734,244,1235,1,Undirected
17735,244,168,1,Undirected
17736,1235,168,1,Undirected
17737,497,224,1,Undirected
17738,1858,1698,1,Undirected
17739,1858,1066,1,Undirected
17740,1858,1018,1,Undirected
17741,1858,499,1,Undirected
17742,1858,323,1,Undirected
17743,1858,866,1,Undirected
17744,1858,764,1,Undirected
17745,1858,704,1,Undirected
17746,1858,1431,1,Undirected
17747,1858,816,1,Undirected
17748,1858,536,1,Undirected
17749,1858,1105,1,Undirected
17750,1858,534,1,Undirected
17751,1858,1469,1,Undirected
17752,1698,1066,1,Undirected
17753,1698,1018,1,Undirected
17754,1698,499,1,Undirected
17755,1698,323,1,Undirected
17756,1698,866,1,Undirected
17757,1698,764,1,Undirected
17758,1698,704,1,Undirected
17759,1698,1431,1,Undirected
17760,1698,816,1,Undirected
17761,1698,536,1,Undirected
17762,1698,1105,1,Undirected
17763,1698,534,1,Undirected
17764,1698,1469,1,Undirected
17765,1066,1018,1,Undirected
17766,1066,499,1,Undirected
17767,1066,323,1,Undirected
17768,1066,866,1,Undirected
17769,1066,764,1,Undirected
17770,1066,704,1,Undirected
17771,1066,1431,1,Undirected
17772,1066,816,1,Undirected
17773,1066,536,1,Undirected
17774,1066,1105,1,Undirected
17775,1066,534,1,Undirected
17776,1066,1469,1,Undirected
17777,1018,499,1,Undirected
17778,1018,323,1,Undirected
17779,1018,866,1,Undirected
17780,1018,764,1,Undirected
17781,1018,704,1,Undirected
17782,1018,1431,1,Undirected
17783,1018,816,1,Undirected
17784,1018,536,1,Undirected
17785,1018,1105,1,Undirected
17786,1018,534,1,Undirected
17787,1018,1469,1,Undirected
17788,499,323,1,Undirected
17789,499,866,1,Undirected
17790,499,764,1,Undirected
17791,499,704,1,Undirected
17792,499,1431,1,Undirected
17793,499,816,1,Undirected
17794,499,536,1,Undirected
17795,499,1105,1,Undirected
17796,499,534,1,Undirected
17797,499,1469,1,Undirected
17798,323,866,1,Undirected
17799,323,764,1,Undirected
17800,323,704,1,Undirected
17801,323,1431,1,Undirected
17802,323,816,1,Undirected
17803,323,536,1,Undirected
17804,323,1105,1,Undirected
17805,323,534,1,Undirected
17806,323,1469,1,Undirected
17807,866,764,1,Undirected
17808,866,704,1,Undirected
17809,866,1431,1,Undirected
17810,866,816,1,Undirected
17811,866,536,1,Undirected
17812,866,1105,1,Undirected
17813,866,534,1,Undirected
17814,866,1469,1,Undirected
17815,764,704,1,Undirected
17816,764,1431,1,Undirected
17817,764,816,1,Undirected
17818,764,536,1,Undirected
17819,764,1105,1,Undirected
17820,764,534,1,Undirected
17821,764,1469,1,Undirected
17822,704,816,1,Undirected
17823,704,536,1,Undirected
17824,704,1105,1,Undirected
17825,704,534,1,Undirected
17826,704,1469,1,Undirected
17827,1431,816,1,Undirected
17828,1431,536,1,Undirected
17829,1431,1105,1,Undirected
17830,1431,534,1,Undirected
17831,1431,1469,1,Undirected
17832,816,536,1,Undirected
17833,816,1105,1,Undirected
17834,816,534,1,Undirected
17835,816,1469,1,Undirected
17836,536,1105,1,Undirected
17837,536,1469,1,Undirected
17838,1105,534,1,Undirected
17839,1105,1469,1,Undirected
17840,534,1469,1,Undirected
17841,716,72,1,Undirected
17842,1644,508,1,Undirected
17843,645,225,1,Undirected
17844,830,1061,1,Undirected
17845,830,104,1,Undirected
17846,830,1564,1,Undirected
17847,830,688,1,Undirected
17848,830,135,1,Undirected
17849,830,1145,1,Undirected
17850,1061,104,1,Undirected
17851,1061,1564,1,Undirected
17852,1061,135,1,Undirected
17853,1061,1145,1,Undirected
17854,104,1564,1,Undirected
17855,104,688,1,Undirected
17856,104,135,1,Undirected
17857,104,1145,1,Undirected
17858,1564,688,1,Undirected
17859,1564,135,1,Undirected
17860,1564,1145,1,Undirected
17861,688,135,1,Undirected
17862,688,1145,1,Undirected
17863,135,1145,1,Undirected
17864,886,597,1,Undirected
17865,133,1444,1,Undirected
17866,133,255,1,Undirected
17867,254,1111,1,Undirected
17868,254,463,1,Undirected
17869,1111,463,1,Undirected
17870,943,555,1,Undirected
17871,889,212,1,Undirected
17872,889,61,1,Undirected
17873,773,1232,1,Undirected
17874,105,265,1,Undirected
17875,950,265,1,Undirected
17876,1588,736,1,Undirected
17877,1468,1775,1,Undirected
17878,589,404,1,Undirected
17879,589,407,1,Undirected
17880,589,1047,1,Undirected
17881,589,1023,1,Undirected
17882,589,894,1,Undirected
17883,589,625,1,Undirected
17884,589,1003,1,Undirected
17885,589,579,1,Undirected
17886,589,295,1,Undirected
17887,404,1047,1,Undirected
17888,404,1023,1,Undirected
17889,404,625,1,Undirected
17890,404,1003,1,Undirected
17891,404,579,1,Undirected
17892,404,295,1,Undirected
17893,407,1047,1,Undirected
17894,407,1023,1,Undirected
17895,407,625,1,Undirected
17896,407,1003,1,Undirected
17897,407,579,1,Undirected
17898,407,295,1,Undirected
17899,1047,1023,1,Undirected
17900,1047,894,1,Undirected
17901,1047,625,1,Undirected
17902,1047,1003,1,Undirected
17903,1047,579,1,Undirected
17904,1047,295,1,Undirected
17905,1023,894,1,Undirected
17906,1023,625,1,Undirected
17907,1023,1003,1,Undirected
17908,1023,579,1,Undirected
17909,1023,295,1,Undirected
17910,894,625,1,Undirected
17911,894,1003,1,Undirected
17912,894,579,1,Undirected
17913,894,295,1,Undirected
17914,625,1003,1,Undirected
17915,625,295,1,Undirected
17916,1003,579,1,Undirected
17917,1003,295,1,Undirected
17918,579,295,1,Undirected
17919,464,941,1,Undirected
17920,464,1375,1,Undirected
17921,464,1417,1,Undirected
17922,464,162,1,Undirected
17923,464,1525,1,Undirected
17924,464,208,1,Undirected
17925,464,987,1,Undirected
17926,941,1375,1,Undirected
17927,941,1417,1,Undirected
17928,941,162,1,Undirected
17929,941,208,1,Undirected
17930,941,987,1,Undirected
17931,1375,1417,1,Undirected
17932,1375,162,1,Undirected
17933,1375,1525,1,Undirected
17934,1375,208,1,Undirected
17935,1375,987,1,Undirected
17936,1417,162,1,Undirected
17937,1417,1525,1,Undirected
17938,1417,208,1,Undirected
17939,1417,987,1,Undirected
17940,162,1525,1,Undirected
17941,162,208,1,Undirected
17942,162,987,1,Undirected
17943,1525,987,1,Undirected
17944,208,987,1,Undirected
17945,954,895,1,Undirected
17946,954,124,1,Undirected
17947,1243,1782,1,Undirected
17948,54,574,1,Undirected
17949,54,256,1,Undirected
17950,54,630,1,Undirected
17951,574,256,1,Undirected
17952,574,630,1,Undirected
17953,1559,963,1,Undirected
17954,101,1795,1,Undirected
17955,1145,1889,2,Undirected
17956,1145,1486,1,Undirected
17957,1889,1486,1,Undirected
17958,1061,904,1,Undirected
17959,1061,1659,1,Undirected
17960,1061,374,1,Undirected
17961,1061,19,1,Undirected
17962,1061,519,1,Undirected
17963,904,1659,1,Undirected
17964,904,374,1,Undirected
17965,904,19,1,Undirected
17966,904,519,1,Undirected
17967,1659,374,1,Undirected
17968,1659,19,1,Undirected
17969,1659,519,1,Undirected
17970,374,519,1,Undirected
17971,19,519,1,Undirected
17972,1810,432,1,Undirected
17973,557,1660,1,Undirected
17974,99,1341,2,Undirected
17975,99,1735,1,Undirected
17976,329,143,1,Undirected
17977,329,1294,1,Undirected
17978,329,1370,1,Undirected
17979,329,1136,1,Undirected
17980,329,426,1,Undirected
17981,143,1294,1,Undirected
17982,143,1370,1,Undirected
17983,143,1225,1,Undirected
17984,143,1136,1,Undirected
17985,143,426,1,Undirected
17986,1294,1370,1,Undirected
17987,1294,1225,1,Undirected
17988,1294,1136,1,Undirected
17989,1294,426,1,Undirected
17990,1370,1225,1,Undirected
17991,1370,1136,1,Undirected
17992,1370,426,1,Undirected
17993,1225,1136,1,Undirected
17994,1225,426,1,Undirected
17995,1136,426,1,Undirected
17996,594,143,1,Undirected
17997,1679,208,1,Undirected
17998,1679,743,1,Undirected
17999,208,743,1,Undirected
18000,1447,1489,1,Undirected
18001,616,1109,1,Undirected
18002,616,1066,1,Undirected
18003,1109,1066,1,Undirected
18004,972,1110,1,Undirected
18005,316,1619,1,Undirected
18006,628,499,1,Undirected
18007,628,741,1,Undirected
18008,628,986,1,Undirected
18009,628,1848,1,Undirected
18010,628,708,1,Undirected
18011,226,499,1,Undirected
18012,226,741,1,Undirected
18013,226,986,1,Undirected
18014,226,1848,1,Undirected
18015,226,708,1,Undirected
18016,226,137,1,Undirected
18017,499,741,1,Undirected
18018,499,1848,1,Undirected
18019,499,708,1,Undirected
18020,499,137,1,Undirected
18021,741,986,1,Undirected
18022,741,1848,1,Undirected
18023,741,137,1,Undirected
18024,986,1848,1,Undirected
18025,986,708,1,Undirected
18026,1848,708,1,Undirected
18027,1848,137,1,Undirected
18028,708,137,1,Undirected
18029,384,162,1,Undirected
18030,545,950,1,Undirected
18031,545,831,1,Undirected
18032,950,831,1,Undirected
18033,667,681,1,Undirected
18034,450,681,1,Undirected
18035,1643,222,1,Undirected
18036,1643,1314,1,Undirected
18037,1643,867,1,Undirected
18038,1643,948,1,Undirected
18039,222,1314,1,Undirected
18040,222,867,1,Undirected
18041,222,948,1,Undirected
18042,1314,867,1,Undirected
18043,1314,948,1,Undirected
18044,867,948,1,Undirected
18045,1287,1640,1,Undirected
18046,1492,1126,1,Undirected
18047,801,1236,1,Undirected
18048,1452,1444,1,Undirected
18049,1452,1201,1,Undirected
18050,1452,1890,1,Undirected
18051,1452,447,1,Undirected
18052,1452,1479,1,Undirected
18053,1452,1715,1,Undirected
18054,1444,1201,1,Undirected
18055,1444,1890,1,Undirected
18056,1444,447,1,Undirected
18057,1444,1715,1,Undirected
18058,1201,1890,1,Undirected
18059,1201,447,1,Undirected
18060,1201,1479,1,Undirected
18061,1201,1715,1,Undirected
18062,1890,447,1,Undirected
18063,1890,1479,1,Undirected
18064,1890,1715,1,Undirected
18065,447,1479,1,Undirected
18066,447,1715,1,Undirected
18067,1479,1715,1,Undirected
18068,0,278,1,Undirected
18069,0,115,1,Undirected
18070,0,620,2,Undirected
18071,278,115,1,Undirected
18072,115,620,1,Undirected
18073,632,1648,1,Undirected
18074,1344,1567,1,Undirected
18075,1344,1885,1,Undirected
18076,1567,1885,1,Undirected
18077,1201,590,1,Undirected
18078,126,549,1,Undirected
18079,126,1808,1,Undirected
18080,126,1365,1,Undirected
18081,126,217,1,Undirected
18082,549,1808,1,Undirected
18083,549,1365,1,Undirected
18084,549,217,1,Undirected
18085,1808,1365,1,Undirected
18086,1808,217,1,Undirected
18087,1365,217,1,Undirected
18088,1343,1891,1,Undirected
18089,1,1571,1,Undirected
18090,1571,703,1,Undirected
18091,327,1170,1,Undirected
18092,1032,483,1,Undirected
18093,1032,1012,1,Undirected
18094,483,1012,1,Undirected
18095,606,799,1,Undirected
18096,606,685,1,Undirected
18097,606,471,1,Undirected
18098,799,471,1,Undirected
18099,685,471,1,Undirected
18100,446,1083,1,Undirected
18101,446,1789,1,Undirected
18102,1083,1789,1,Undirected
18103,1379,5,1,Undirected
18104,1379,356,1,Undirected
18105,1379,1171,1,Undirected
18106,5,356,1,Undirected
18107,5,1171,1,Undirected
18108,356,1171,1,Undirected
18109,1417,582,1,Undirected
18110,1476,1435,1,Undirected
18111,1476,1741,1,Undirected
18112,1435,1741,1,Undirected
18113,560,892,1,Undirected
18114,560,1126,1,Undirected
18115,892,1126,1,Undirected
18116,430,1202,1,Undirected
18117,145,865,1,Undirected
18118,0,1304,1,Undirected
18119,1304,620,1,Undirected
18120,908,1,1,Undirected
18121,908,306,1,Undirected
18122,1,306,1,Undirected
18123,833,300,1,Undirected
18124,713,982,1,Undirected
18125,1163,1499,1,Undirected
18126,1163,1419,1,Undirected
18127,1163,161,1,Undirected
18128,1163,1004,1,Undirected
18129,1163,534,1,Undirected
18130,1163,1753,1,Undirected
18131,1499,1419,1,Undirected
18132,1499,161,1,Undirected
18133,1499,1004,1,Undirected
18134,1499,534,1,Undirected
18135,1499,1753,1,Undirected
18136,1419,161,1,Undirected
18137,1419,1004,1,Undirected
18138,1419,534,1,Undirected
18139,1419,1753,1,Undirected
18140,161,534,1,Undirected
18141,161,1753,1,Undirected
18142,1004,534,1,Undirected
18143,1004,1753,1,Undirected
18144,534,1753,1,Undirected
18145,930,794,1,Undirected
18146,930,732,1,Undirected
18147,794,732,1,Undirected
18148,3,581,1,Undirected
18149,3,941,1,Undirected
18150,3,1071,1,Undirected
18151,3,1252,1,Undirected
18152,3,1288,1,Undirected
18153,581,941,1,Undirected
18154,581,1071,1,Undirected
18155,581,1252,1,Undirected
18156,581,1288,1,Undirected
18157,941,1071,1,Undirected
18158,941,1252,1,Undirected
18159,941,1288,1,Undirected
18160,1071,1252,1,Undirected
18161,1071,1288,1,Undirected
18162,1252,1288,1,Undirected
18163,746,711,1,Undirected
18164,746,880,1,Undirected
18165,746,922,1,Undirected
18166,746,147,1,Undirected
18167,746,710,1,Undirected
18168,746,1131,1,Undirected
18169,711,880,1,Undirected
18170,711,922,1,Undirected
18171,711,147,1,Undirected
18172,711,1131,1,Undirected
18173,711,879,1,Undirected
18174,880,922,1,Undirected
18175,880,147,1,Undirected
18176,880,710,1,Undirected
18177,880,1131,1,Undirected
18178,922,147,1,Undirected
18179,922,710,1,Undirected
18180,922,1131,1,Undirected
18181,922,879,1,Undirected
18182,147,710,1,Undirected
18183,147,1131,1,Undirected
18184,147,879,1,Undirected
18185,710,1131,1,Undirected
18186,710,879,1,Undirected
18187,1131,879,1,Undirected
18188,1341,1240,1,Undirected
18189,223,823,1,Undirected
18190,223,1466,1,Undirected
18191,223,825,1,Undirected
18192,223,826,1,Undirected
18193,823,1466,1,Undirected
18194,1466,825,1,Undirected
18195,1466,826,1,Undirected
18196,187,432,1,Undirected
18197,904,1777,1,Undirected
18198,53,733,1,Undirected
18199,714,1877,1,Undirected
18200,336,514,1,Undirected
18201,336,582,1,Undirected
18202,514,582,1,Undirected
18203,818,228,1,Undirected
18204,818,230,1,Undirected
18205,807,1033,1,Undirected
18206,807,1329,1,Undirected
18207,1598,1892,1,Undirected
18208,588,1892,1,Undirected
18209,1892,1745,1,Undirected
18210,886,1596,1,Undirected
18211,886,1237,1,Undirected
18212,1596,1237,1,Undirected
18213,1081,732,1,Undirected
